battery_power,bluetoth,dual_sim,front_cam,4G,int_memory,mob_weight,n_cores,main_cam,px_height,px_width,ram,talk_time,3G,touch_screen,wifi,price_range
900,1,0,11,1,64,149,4,12,164,708,942,2,1,1,0,
1729,0,1,0,0,38,136,7,8,77,1910,700,7,1,1,1,
1533,1,0,3,0,42,87,1,13,1316,1618,3246,8,0,1,0,
1210,1,0,0,0,63,141,6,4,51,1761,977,20,1,0,0,
1880,1,1,1,1,10,198,8,4,1664,1708,3538,17,1,0,1,
996,0,1,14,0,61,174,7,15,400,989,1235,16,1,1,1,
1175,0,1,12,1,40,172,5,18,812,1251,1507,18,1,1,0,
1773,0,1,7,0,33,143,5,13,831,1170,1994,20,1,0,0,
1263,0,1,11,1,54,100,5,14,12,1857,458,15,1,0,0,
1956,0,1,10,1,5,156,4,11,870,1753,2130,10,1,1,1,
992,0,1,10,0,27,162,4,14,106,767,3894,13,1,0,1,
911,1,0,1,1,13,126,5,2,713,760,1843,11,1,0,1,
1979,0,1,15,0,54,136,3,19,669,1311,3151,20,1,1,1,
1899,0,1,0,1,55,93,4,0,1359,1981,1796,11,1,0,1,
1649,1,1,1,1,40,159,3,3,177,586,2755,3,1,0,1,
1095,1,1,9,0,47,152,6,15,354,1827,1334,12,0,0,1,
1074,0,0,0,1,61,117,4,11,305,1770,2791,12,1,0,1,
656,0,1,0,1,48,164,2,0,303,508,1132,14,1,0,0,
1394,1,1,7,0,8,150,3,9,215,1018,730,4,0,1,1,
1632,1,0,2,1,45,132,4,3,22,1256,379,19,1,0,0,
1225,0,0,13,0,35,128,3,17,1324,1490,1261,15,0,0,0,
1337,1,1,0,0,48,107,6,2,819,1129,3213,15,0,0,0,
1178,1,1,0,1,11,98,2,1,1549,1661,2106,4,1,0,1,
1269,0,1,1,0,51,180,4,19,410,1782,827,12,1,1,0,
1526,1,0,7,1,32,128,4,12,1152,1592,647,18,1,0,1,
986,0,1,7,1,16,144,8,9,234,628,300,7,1,0,1,
848,0,1,1,1,41,171,2,2,388,1015,3939,3,1,1,0,
1904,1,1,8,0,14,95,4,13,636,828,2091,6,0,1,1,
803,1,1,0,0,16,105,1,0,199,736,1492,18,1,0,0,
1399,1,1,1,0,56,153,1,15,130,611,3128,19,1,1,0,
788,1,1,0,1,22,163,4,6,1114,1732,3750,12,1,0,1,
579,1,0,6,1,58,125,1,9,786,1685,1435,10,1,0,0,
1010,0,1,4,1,28,195,8,5,117,841,3302,7,1,1,0,
530,1,1,0,0,47,93,3,2,463,912,3455,2,1,1,1,
1289,1,0,1,0,64,125,7,14,173,548,2782,14,0,0,1,
1877,1,0,4,0,10,123,8,6,134,610,3969,7,0,0,1,
1764,0,0,11,1,48,90,7,17,444,581,1589,20,1,1,1,
1709,0,1,1,1,13,191,6,6,74,516,3899,3,1,0,1,
1690,0,1,0,0,28,85,3,1,1304,1332,3571,6,1,0,1,
600,0,1,3,0,9,145,4,10,584,714,2800,5,0,1,0,
743,0,0,9,1,53,149,2,10,670,1070,2938,13,1,1,1,
1850,0,1,9,0,41,133,8,13,27,518,3032,10,1,1,1,
1297,0,1,12,0,17,196,1,14,559,813,3652,12,0,1,1,
1706,0,1,10,1,44,137,5,13,716,1440,3238,20,1,0,0,
1967,0,0,11,1,23,135,5,16,931,1726,325,3,1,0,1,
1392,1,1,6,0,63,181,2,9,573,1468,3850,13,0,1,0,
1248,1,1,2,1,12,170,2,3,328,1378,1266,6,1,1,0,
894,1,1,2,0,27,192,2,6,932,1576,3454,14,0,1,0,
1829,0,0,2,1,54,98,3,20,383,1160,1634,12,1,0,0,
1372,0,0,3,1,42,124,6,10,68,1998,3208,9,1,1,1,
1429,1,0,7,0,11,150,4,8,436,813,1955,2,1,1,0,
706,0,1,10,1,4,190,5,18,204,966,3735,20,1,1,1,
649,0,0,0,0,51,179,4,12,1174,1388,3446,18,0,1,1,
1137,1,0,3,1,7,122,3,18,537,620,946,7,1,0,1,
1320,1,1,11,1,6,164,1,14,1034,1836,1626,14,1,0,1,
792,0,0,7,0,48,144,4,16,371,888,1583,20,0,1,1,
918,1,0,7,0,25,149,7,8,178,1850,3676,2,1,0,1,
929,1,1,7,1,13,146,7,8,213,1714,1704,5,1,0,0,
767,1,1,4,0,30,100,5,8,798,1955,3485,4,1,0,1,
1739,0,0,9,0,39,135,8,10,86,1957,1882,8,1,1,0,
1315,0,0,0,1,15,134,1,0,489,624,3928,8,1,0,1,
1388,0,1,4,1,31,184,1,14,1338,1443,346,12,1,0,0,
1981,0,1,1,0,36,94,4,2,128,1457,395,15,0,1,0,
569,0,1,1,1,53,170,8,20,457,1555,1243,10,1,1,0,
1930,0,0,2,0,57,151,1,9,678,1117,682,8,0,0,1,
725,1,0,10,0,61,108,3,17,260,508,3074,12,0,0,1,
1690,0,0,0,0,51,130,8,15,713,1092,451,7,0,0,1,
712,1,0,1,1,33,86,4,5,163,799,1471,10,1,0,0,
1603,1,1,8,1,37,95,8,9,1430,1622,1748,5,1,1,0,
1850,1,0,0,0,18,132,8,3,633,1382,1853,9,1,1,0,
1472,1,1,4,1,41,145,3,6,242,619,1514,16,1,1,1,
1858,0,1,1,1,43,167,5,3,1154,1473,1886,7,1,1,1,
1543,1,1,0,1,46,116,8,13,48,679,3023,4,1,1,0,
652,1,1,4,0,37,174,6,11,416,1652,2904,16,0,0,0,
546,0,1,6,1,55,100,6,12,493,1477,628,10,1,1,1,
1408,1,1,1,0,6,145,8,3,621,692,1833,19,0,1,0,
1021,0,1,3,1,31,97,7,10,189,1327,1066,17,1,1,1,
567,0,1,14,0,60,111,2,15,152,1326,1150,4,1,0,1,
1967,1,1,4,0,62,91,8,10,1355,1850,2839,10,1,0,0,
1658,0,1,8,1,61,180,3,20,443,1100,2857,5,1,0,1,
1088,1,1,2,1,52,164,7,4,86,588,1447,15,1,1,1,
542,1,0,2,1,12,185,2,3,1674,1969,3445,4,1,1,1,
788,0,1,6,1,52,96,1,20,530,1436,1941,19,1,1,0,
576,1,1,10,0,57,179,5,15,1009,1656,2522,12,0,1,0,
950,1,0,5,1,41,188,3,20,193,727,2932,20,1,0,0,
518,1,0,3,1,17,133,3,7,564,765,2239,7,1,1,1,
1996,1,0,4,0,55,81,7,8,890,1661,1852,4,0,1,1,
1197,0,0,6,1,38,83,6,17,1516,1910,3525,16,1,0,0,
1006,1,1,9,0,14,186,1,12,348,640,1955,9,1,1,0,
1679,1,0,2,1,4,133,4,3,349,531,1557,12,1,0,1,
1262,0,1,7,1,64,116,7,16,37,1018,3060,4,1,1,1,
560,0,1,13,0,29,160,1,19,906,1189,2832,7,1,0,0,
904,0,0,5,1,55,158,4,13,529,764,2008,16,1,0,0,
1834,1,0,1,1,55,137,3,10,670,1179,2420,8,1,0,1,
681,0,1,8,0,13,87,3,17,288,621,292,18,0,0,1,
687,0,1,13,1,14,185,2,16,721,1620,1580,19,1,1,1,
863,0,0,11,1,52,119,6,13,1060,1547,1345,20,1,0,0,
518,1,0,0,1,45,159,6,15,564,739,1208,9,1,1,0,
1488,0,0,0,1,2,124,4,0,765,777,3349,2,1,0,0,
944,0,0,0,0,35,127,3,1,7,719,2804,10,1,1,0,
1283,0,1,6,0,48,176,6,9,880,964,1182,17,1,1,0,
817,1,1,13,1,40,140,4,17,1180,1790,436,14,1,0,1,
804,0,1,2,0,49,105,1,18,638,939,2256,7,1,0,1,
1883,1,0,2,1,50,169,5,3,313,561,427,10,1,0,1,
1177,0,0,5,1,2,141,7,12,490,793,715,4,1,0,0,
1765,1,0,7,0,18,85,4,8,791,1580,1199,10,1,0,0,
1997,0,0,10,1,60,84,8,16,1130,1687,788,8,1,0,1,
989,1,1,1,0,14,148,4,11,513,1089,507,13,0,1,1,
1370,1,1,0,1,56,124,6,3,919,1113,974,15,1,0,0,
861,0,0,0,0,64,105,7,1,1376,1864,600,12,0,1,0,
1745,0,0,0,0,45,110,2,2,1070,1445,2352,16,1,0,1,
1187,0,1,0,1,4,92,8,0,709,1306,2518,20,1,1,1,
1422,1,0,12,0,3,145,1,13,1023,1223,3941,2,0,0,0,
658,1,0,0,1,38,94,8,1,479,1300,2585,8,1,0,0,
1180,1,1,0,1,32,97,2,1,1603,1762,3504,10,1,1,1,
521,1,1,1,1,64,200,4,11,575,1089,834,12,1,1,1,
666,0,0,1,1,28,179,1,13,157,1466,3850,9,1,1,1,
805,1,0,0,0,25,174,2,3,522,553,1580,3,1,0,0,
1008,1,0,0,0,39,161,6,5,565,1228,3589,18,1,0,1,
986,0,0,0,1,26,80,8,9,0,1214,1316,8,1,0,0,
1655,0,0,0,0,23,192,2,1,586,641,1872,13,1,1,0,
1391,1,0,0,1,53,114,5,1,996,1521,1114,17,1,0,1,
1042,1,1,11,0,13,148,3,20,98,569,1715,7,1,1,1,
916,1,1,5,1,44,116,3,16,893,1132,2367,7,1,0,1,
681,0,0,1,0,29,162,3,7,1262,1332,575,4,1,1,1,
1224,1,1,1,1,34,138,6,3,1545,1751,2992,3,1,1,0,
1234,0,1,4,1,44,107,3,17,797,1054,2819,8,1,0,1,
1093,1,0,8,0,63,138,8,9,605,1966,3556,13,0,0,1,
583,0,0,9,1,33,136,5,18,1673,1774,3236,13,1,0,0,
1598,1,1,8,1,49,115,2,14,537,1233,1313,7,1,1,0,
1988,1,1,3,0,34,163,3,16,1221,1981,2872,20,1,1,1,
1746,0,1,9,0,51,184,7,19,754,790,1822,15,0,1,0,
907,1,0,8,0,53,156,2,13,10,1881,3469,12,1,0,0,
1472,0,0,3,1,53,103,1,4,438,690,2001,14,1,1,1,
916,1,0,5,0,10,173,4,8,43,1012,3706,15,0,1,0,
1427,1,1,2,0,31,186,1,20,934,1005,2542,10,0,0,0,
1101,1,1,3,0,5,141,5,7,90,642,1567,11,1,1,0,
723,1,0,0,0,36,104,4,0,263,514,2669,16,0,0,1,
1403,0,1,4,0,32,117,1,5,257,551,2499,4,0,0,1,
657,1,1,4,0,45,87,1,6,843,1260,2273,10,0,1,0,
1688,1,0,0,0,14,118,1,2,48,1425,1773,18,1,1,1,
1086,0,0,10,0,35,125,7,17,577,1296,421,6,1,0,1,
876,1,0,2,1,48,196,2,3,524,1225,630,18,1,0,1,
1065,0,0,0,0,25,189,6,1,776,996,1114,19,0,0,1,
1235,0,0,3,0,33,164,8,16,633,1891,1623,20,1,1,1,
1959,1,0,0,1,2,92,3,11,992,1418,2125,8,1,1,0,
650,1,0,12,0,48,187,4,14,986,1291,1622,19,1,1,1,
1465,1,0,0,0,38,88,1,7,478,613,1162,10,1,1,1,
1030,0,0,6,1,29,113,1,7,174,624,3762,12,1,0,0,
853,1,1,17,1,26,94,6,18,114,817,3069,20,1,0,0,
744,1,0,6,1,52,196,4,7,268,600,1571,18,1,1,1,
583,1,1,15,0,24,168,2,19,301,1111,3260,14,1,1,0,
690,0,0,2,0,62,88,1,9,633,1240,3206,19,1,0,0,
683,1,1,16,1,56,190,1,17,144,585,592,3,1,0,0,
590,0,1,2,0,30,178,3,14,486,825,1188,14,1,0,1,
1266,1,0,0,1,2,87,7,1,640,1357,3067,16,1,0,1,
815,1,0,9,0,18,83,7,12,243,525,2131,5,0,1,0,
1893,1,1,0,1,42,179,1,3,1133,1851,1425,10,1,0,0,
1202,0,1,3,0,22,112,2,8,1900,1959,291,4,0,0,0,
1577,1,0,16,1,3,180,8,17,523,573,3116,16,1,1,0,
1234,0,0,8,1,44,129,1,12,1783,1891,2440,19,1,1,0,
717,0,0,1,1,25,173,5,8,668,1587,3631,6,1,0,1,
1074,1,0,5,0,35,193,4,13,269,597,1104,15,0,1,0,
1439,1,0,11,1,58,183,1,20,794,1552,3069,2,1,1,0,
983,1,0,7,1,55,168,8,8,205,963,1425,4,1,1,0,
1988,0,0,7,1,63,153,4,11,615,937,2276,11,1,0,0,
1692,0,1,0,1,25,149,3,12,1111,1898,3192,3,1,1,1,
718,1,1,2,0,35,181,4,5,1226,1763,3021,12,0,0,1,
1519,0,0,0,1,36,93,8,2,661,1852,3082,9,1,0,0,
776,0,1,9,0,9,110,2,12,584,974,1346,3,0,0,1,
881,1,0,1,0,36,167,1,6,1381,1444,2354,5,1,1,1,
1018,0,1,0,1,25,152,7,2,292,616,732,13,1,1,0,
1031,1,1,2,1,31,82,8,19,737,1404,2305,4,1,1,0,
875,0,0,14,0,37,151,7,20,1289,1668,2985,9,1,1,1,
1341,0,0,5,1,40,128,5,12,1434,1700,265,3,1,1,1,
560,1,0,4,1,5,106,1,8,1338,1386,2050,6,1,0,0,
1719,0,0,0,1,63,189,7,2,589,1637,1669,13,1,0,1,
1703,0,0,16,1,43,139,8,17,178,1972,585,17,1,1,1,
1408,1,0,1,0,59,168,1,2,716,1470,342,8,1,0,1,
701,1,0,3,0,53,87,4,7,1063,1149,1972,5,1,0,0,
1560,1,0,14,0,47,172,2,18,910,1908,1540,3,0,0,0,
695,1,0,4,0,51,93,5,5,174,538,2463,4,1,1,1,
1487,0,0,18,1,6,191,4,19,665,1072,3259,13,1,0,1,
1546,1,0,3,0,55,115,7,14,1425,1594,3371,15,0,0,1,
511,1,0,12,1,43,120,4,15,1291,1583,3370,6,1,0,0,
507,0,0,5,0,33,186,1,6,535,897,2884,7,0,0,0,
1490,1,0,2,0,10,130,2,7,1357,1826,2994,8,1,0,1,
1859,0,0,0,1,52,187,1,2,651,966,1604,10,1,0,0,
1257,0,0,3,1,31,155,5,10,1006,1533,2014,12,1,0,0,
926,0,1,0,1,29,118,5,18,349,1594,2709,18,1,0,1,
1303,0,0,2,0,7,98,4,5,740,1908,2865,12,0,0,0,
657,0,1,0,0,35,143,5,14,1189,1545,3617,14,0,0,1,
1812,0,1,9,0,44,197,3,16,299,1212,3814,13,1,1,0,
1943,0,1,0,1,29,121,1,1,440,1126,1990,11,1,1,1,
1082,1,0,4,1,24,167,7,9,425,761,1428,12,1,1,0,
721,1,0,1,0,49,168,4,8,35,598,3473,17,0,0,0,
654,1,1,2,0,56,122,1,4,441,520,2609,16,1,1,1,
1948,1,0,2,0,31,122,2,7,968,1208,2070,5,1,0,1,
1242,0,1,4,1,56,122,1,8,753,1785,2620,3,1,0,1,
1453,1,0,0,0,24,156,1,1,29,1055,1619,11,1,0,1,
1948,1,0,3,1,13,164,7,12,336,587,493,18,1,1,1,
1232,0,0,5,0,58,142,6,6,1062,1393,2334,13,1,0,1,
795,0,1,4,1,55,155,3,11,226,1737,3030,17,1,1,0,
1915,0,0,4,0,24,106,4,17,923,1502,345,20,0,0,1,
532,0,0,7,0,51,180,7,14,406,1249,1525,2,0,1,1,
1899,1,0,4,1,28,95,5,7,781,1418,499,15,1,0,1,
1767,0,0,5,0,31,88,5,8,461,556,3989,7,0,1,0,
1667,1,0,17,0,5,119,3,20,211,1797,1496,12,0,0,0,
1346,0,1,5,0,31,140,4,11,17,785,1287,14,1,0,1,
958,1,0,1,0,54,166,7,2,121,630,3324,18,1,0,1,
1391,0,1,6,1,39,88,3,18,491,1737,2367,12,1,1,0,
1176,1,0,0,0,56,103,2,1,93,518,2974,11,1,0,1,
1863,0,1,5,1,16,113,2,19,261,684,990,13,1,0,0,
1911,0,1,3,1,16,154,7,4,236,1568,3665,4,1,1,0,
1789,1,1,6,1,36,123,6,11,418,1740,815,9,1,1,0,
972,1,0,2,0,64,85,1,9,550,890,2759,10,1,0,0,
1256,0,0,3,0,8,191,1,9,396,644,2991,19,1,1,0,
1846,0,1,0,0,35,107,6,0,1336,1432,581,10,1,0,1,
1900,0,0,0,0,41,112,8,1,342,778,3611,6,1,0,0,
769,1,1,19,1,52,118,4,20,263,1786,431,19,1,0,0,
756,0,0,0,0,33,177,1,3,506,573,3402,3,1,1,0,
1728,0,1,0,1,43,152,1,0,1029,1535,3480,20,1,1,0,
1970,0,0,3,1,9,163,2,7,110,1454,768,16,1,0,0,
1021,0,1,6,1,47,173,6,18,224,1360,2215,2,1,1,1,
888,0,1,5,0,14,98,5,17,891,1432,1849,11,0,1,0,
1419,0,0,0,0,39,189,7,1,727,1132,3435,6,0,0,0,
1959,1,0,0,0,30,153,3,1,901,1027,3057,18,1,0,0,
1394,0,0,1,0,63,103,6,2,1152,1245,1731,16,1,0,0,
1715,1,1,2,1,30,134,7,3,1853,1971,768,15,1,0,0,
588,0,1,1,0,40,116,6,5,185,923,2780,14,0,1,0,
1607,1,1,2,1,29,105,2,9,243,1234,3469,15,1,0,0,
1171,1,0,8,1,47,192,1,11,371,674,3092,5,1,0,1,
1138,0,1,0,0,57,85,4,6,1315,1569,313,20,1,1,0,
1096,0,1,3,0,40,113,4,13,614,1757,2931,14,1,0,0,
906,0,0,10,1,14,83,8,15,176,641,1761,12,1,1,0,
740,0,1,0,1,47,166,3,5,417,596,3578,20,1,1,1,
1435,1,1,10,1,62,150,4,14,453,664,369,4,1,0,1,
1745,1,0,3,1,21,89,3,14,202,1670,3507,20,1,1,1,
1995,0,1,2,1,4,171,2,20,1133,1972,3452,19,1,1,0,
1813,0,1,10,1,28,159,2,14,1655,1899,981,14,1,0,1,
1719,1,1,2,0,40,118,3,12,658,1778,2534,5,0,1,1,
812,0,1,1,1,17,182,7,11,595,891,3248,14,1,0,0,
987,1,0,0,1,63,154,7,6,150,1623,2646,6,1,1,1,
977,1,0,5,0,50,106,3,6,1124,1758,3454,19,1,0,1,
1289,1,0,0,0,7,99,2,18,489,565,375,19,0,1,1,
1125,1,0,3,0,42,158,1,20,647,751,1622,9,0,1,1,
1733,1,1,14,0,28,104,3,15,749,1203,2246,12,1,1,0,
1333,1,1,1,0,35,198,1,4,477,651,3816,9,0,1,1,
964,1,1,3,1,48,131,6,13,829,1154,1597,18,1,1,1,
1613,0,0,1,1,24,195,2,5,1141,1590,3733,5,1,0,1,
1123,1,0,1,0,8,171,4,4,1096,1152,2877,12,0,1,0,
1913,1,0,0,1,7,136,4,16,612,1108,3227,4,1,0,1,
1302,0,0,3,1,20,184,7,7,1099,1202,1446,16,1,0,1,
797,0,1,0,1,9,104,1,14,1515,1812,1043,13,1,1,0,
1074,1,1,5,0,9,174,2,7,41,756,1649,3,0,1,0,
1411,1,0,0,0,61,165,5,3,1128,1959,483,4,1,1,0,
1502,1,1,0,1,16,187,5,1,492,750,3712,16,1,1,1,
983,1,0,1,0,22,170,4,20,1542,1765,1694,8,1,0,1,
1457,0,1,7,0,8,120,7,13,786,1032,584,10,1,0,0,
1315,1,0,3,1,40,162,6,6,1272,1316,3431,20,1,1,0,
1514,0,0,11,0,11,187,5,17,656,1451,2315,5,0,0,0,
1604,1,1,0,1,63,169,5,1,399,1360,3870,19,1,1,1,
1919,0,1,11,1,63,109,8,20,771,1829,2205,8,1,1,0,
1152,1,0,2,0,44,80,3,4,567,1802,986,8,0,0,1,
664,1,0,10,1,40,173,5,15,1002,1260,3366,5,1,1,0,
1848,0,0,9,0,36,174,6,10,317,540,3380,17,0,0,0,
1319,0,1,9,1,28,178,1,19,1080,1886,3095,17,1,1,1,
1189,1,0,4,1,20,171,7,9,1321,1717,2509,15,1,0,0,
1130,1,1,1,1,59,98,6,4,185,555,3785,5,1,0,1,
654,1,1,11,0,5,199,4,14,208,1975,3801,9,1,1,1,
727,1,1,0,1,42,163,8,1,44,757,2039,19,1,1,1,
1688,0,1,7,1,53,88,6,16,598,695,2156,20,1,1,0,
1275,0,0,1,0,44,136,8,2,11,1130,1354,11,1,0,0,
1108,1,1,3,1,37,143,5,14,97,706,3094,10,1,0,1,
839,1,0,4,0,37,93,2,7,43,1211,3505,4,0,0,0,
1464,0,1,1,1,6,97,5,2,303,701,3725,6,1,0,0,
750,1,0,0,0,33,156,1,0,645,1680,1422,7,1,1,0,
1749,0,0,9,0,57,183,3,15,415,589,786,9,1,1,1,
1229,1,0,2,0,42,197,5,5,126,666,1712,15,1,1,1,
1506,1,1,19,1,47,130,7,20,126,1150,1522,3,1,0,0,
1887,0,0,0,0,23,148,4,20,837,1504,1811,11,1,1,0,
652,0,0,6,0,3,193,1,8,1036,1345,2807,13,1,0,1,
1422,1,0,7,0,30,99,6,14,207,1038,2229,15,1,0,1,
709,0,1,10,0,63,150,4,14,345,601,1509,7,1,1,0,
583,0,1,1,1,62,84,8,6,717,1717,886,13,1,1,0,
941,0,1,3,0,26,128,3,5,994,1494,2875,11,1,0,1,
763,0,1,4,1,59,119,1,17,724,737,2863,17,1,0,1,
1581,1,0,0,1,55,138,2,1,890,1980,3936,3,1,0,0,
1045,0,1,5,0,25,83,2,10,440,1730,2267,4,1,1,1,
1308,1,1,0,0,34,169,5,0,432,1219,386,16,1,0,1,
702,1,1,1,0,38,82,5,7,2,1152,3131,2,0,0,0,
868,1,0,4,1,36,175,7,13,123,1735,1655,5,1,0,0,
877,1,1,16,0,12,107,4,20,568,1267,3730,18,0,0,1,
1275,0,1,5,0,24,184,2,11,299,1239,3397,19,1,1,1,
1439,1,1,0,0,50,182,8,1,559,1573,805,13,0,0,1,
510,0,1,0,1,15,131,1,1,268,1505,2187,17,1,0,1,
1038,1,0,1,1,42,150,6,11,79,1186,3984,20,1,0,0,
529,1,1,13,1,32,139,2,17,797,878,1561,3,1,1,1,
1203,1,0,8,1,20,157,3,17,1153,1688,2307,11,1,0,1,
768,1,0,10,0,13,133,4,18,520,575,1921,16,1,0,1,
1780,1,1,2,0,30,82,1,8,324,1461,1066,13,0,0,1,
1021,1,1,2,1,9,184,8,4,490,1647,773,14,1,1,1,
1334,0,1,0,0,35,199,2,1,158,971,1038,17,1,0,0,
1153,1,0,2,1,34,133,3,3,1788,1886,2225,8,1,0,1,
1138,1,1,0,1,51,172,4,2,1162,1794,1327,4,1,1,1,
1263,0,0,13,0,4,178,7,18,508,1047,668,4,0,1,0,
825,0,0,11,0,56,173,3,20,783,960,1692,19,0,1,0,
1894,1,1,10,0,16,172,3,20,1634,1937,1021,16,1,1,0,
1383,0,0,11,1,40,147,6,19,487,507,2510,19,1,1,0,
837,1,1,2,0,27,167,4,9,551,1784,2388,14,0,1,1,
640,0,0,0,0,63,94,1,1,1816,1869,346,10,0,1,0,
1194,1,1,3,0,3,90,5,8,46,1288,2872,13,1,1,0,
520,0,1,2,1,44,127,3,9,12,914,3616,18,1,0,0,
942,1,0,6,0,11,196,5,19,451,1310,1783,18,1,1,1,
558,1,0,5,1,24,169,4,16,447,804,482,4,1,1,0,
1733,0,1,9,0,56,111,6,15,633,1649,3352,9,1,0,0,
1210,0,0,0,1,52,183,8,1,567,579,1104,10,1,0,1,
880,0,1,7,1,32,141,4,17,346,739,1141,20,1,1,1,
1938,1,1,4,0,60,171,2,7,76,1084,3691,3,1,1,0,
657,0,1,4,0,28,118,2,19,1444,1735,2602,7,0,0,1,
1273,0,1,6,1,47,98,1,12,685,1352,303,14,1,0,0,
1842,1,0,0,1,19,147,3,0,565,709,585,19,1,0,0,
1567,1,0,8,0,45,99,4,12,870,1020,927,12,1,1,1,
914,1,1,6,0,36,128,2,13,1032,1822,786,13,1,0,1,
1568,0,1,4,0,22,119,8,6,661,1584,294,2,0,1,0,
873,1,0,4,1,30,175,6,18,237,1531,3655,15,1,0,0,
1371,0,0,0,1,57,108,4,5,352,810,286,9,1,0,0,
1739,0,0,1,0,15,100,1,7,426,793,3285,9,0,1,0,
630,0,0,1,0,56,119,8,10,1329,1445,1317,12,1,1,0,
1507,0,0,0,1,54,112,6,9,346,1511,3547,18,1,0,1,
735,1,1,4,1,17,131,2,6,610,1283,2484,3,1,0,0,
941,0,0,1,1,41,117,8,4,652,1855,1791,10,1,0,1,
1216,0,1,1,0,26,116,3,4,957,1811,3607,17,1,0,0,
621,1,1,10,0,3,148,8,15,972,997,3521,10,0,1,0,
934,1,1,3,0,61,138,6,4,10,613,1180,16,0,1,0,
1962,1,1,1,1,18,159,7,6,282,507,2026,15,1,0,1,
574,1,1,0,0,41,85,6,13,288,502,1865,6,0,0,1,
1078,1,0,3,0,56,158,2,6,257,1986,3471,2,1,0,0,
761,0,0,15,1,37,174,8,16,867,1978,2270,4,1,1,0,
1758,1,0,14,0,29,155,3,20,60,1151,2940,9,0,1,1,
1745,1,0,13,0,47,154,2,18,1017,1953,1715,16,0,1,1,
1657,1,0,1,1,40,170,3,6,518,1723,841,13,1,0,1,
968,1,0,10,1,26,88,5,14,954,1159,3381,10,1,0,1,
1329,0,1,1,0,10,105,4,10,871,1293,337,5,0,1,0,
1923,0,0,2,1,13,147,2,4,927,1623,1868,3,1,1,0,
613,0,0,0,0,53,200,8,0,519,586,1509,13,1,1,1,
1268,0,0,4,0,53,141,1,9,682,862,2903,16,0,1,0,
519,1,0,2,0,3,83,3,5,491,1527,1231,16,1,1,1,
1157,1,1,16,0,19,87,8,18,137,1154,1403,4,1,1,1,
519,0,1,7,1,45,186,7,11,1248,1733,1580,12,1,0,1,
1308,1,1,1,0,51,113,5,17,1471,1604,1189,11,0,1,0,
1403,1,0,4,1,42,144,8,9,1156,1252,1381,3,1,0,1,
936,0,0,2,1,38,122,1,17,766,1263,2826,10,1,0,0,
1878,0,1,8,0,31,183,7,10,1369,1389,1342,18,0,1,1,
1141,1,1,1,1,2,92,2,4,456,1387,3386,11,1,0,0,
794,1,0,2,1,3,127,2,18,1559,1729,1141,3,1,0,1,
1260,0,1,3,0,60,85,2,6,973,1109,3964,18,1,0,1,
1281,0,1,2,1,6,191,2,9,363,811,2713,4,1,1,0,
1208,0,0,0,0,17,168,2,1,1686,1793,2165,19,1,1,1,
1023,1,1,16,0,44,176,4,17,629,1158,1830,6,0,0,0,
1515,0,0,9,0,36,118,3,10,796,1692,3546,10,1,1,1,
1333,1,1,1,0,45,128,5,5,557,1716,2585,13,1,1,1,
529,1,0,3,1,58,197,2,18,658,1294,873,4,1,1,0,
1887,0,0,6,1,41,81,8,15,939,973,1664,14,1,0,0,
876,0,0,12,1,41,92,7,16,140,512,3334,14,1,0,1,
687,1,1,13,1,56,131,7,19,580,736,569,6,1,1,1,
1153,1,1,0,1,62,94,5,0,186,1279,3353,10,1,0,0,
1637,1,1,5,1,33,118,6,16,1375,1474,3693,8,1,0,0,
1131,1,0,0,1,27,162,5,16,487,870,503,19,1,1,0,
1764,1,0,0,1,8,125,3,1,180,1443,2406,18,1,0,1,
1544,0,1,2,1,64,193,1,6,595,675,1715,16,1,1,1,
844,1,0,3,1,22,172,7,4,241,926,2179,6,1,1,1,
985,1,1,4,1,5,158,8,9,19,1496,3071,16,1,1,0,
703,0,1,6,1,18,178,1,9,1182,1697,355,3,1,1,1,
1906,0,1,3,0,14,114,4,12,199,867,3375,19,1,0,1,
617,0,1,11,0,40,108,1,18,659,1318,2921,19,0,0,0,
617,1,0,7,0,47,153,8,18,356,838,341,5,0,1,1,
716,1,1,0,1,56,167,1,2,390,722,3947,5,1,1,1,
676,0,0,1,1,54,182,5,2,805,1710,2650,3,1,0,0,
1770,1,0,8,0,12,118,2,9,57,891,3816,19,1,0,0,
1857,0,1,0,0,62,147,1,0,1028,1465,336,5,0,0,0,
524,0,1,8,1,10,85,7,14,287,655,625,4,1,1,1,
576,0,1,8,0,56,174,5,17,1371,1426,3891,18,0,0,1,
553,1,1,2,1,8,153,4,3,525,1601,1042,15,1,0,1,
1012,1,1,10,1,8,181,3,12,1176,1496,2141,15,1,1,0,
823,0,0,11,1,24,195,5,15,1364,1516,2279,3,1,0,1,
1928,0,1,5,0,44,109,8,19,701,1156,3828,12,1,0,0,
804,0,0,5,1,12,183,1,10,1805,1978,2310,13,1,0,0,
1517,0,1,0,1,42,101,3,1,483,1814,2162,18,1,1,0,
1500,0,1,7,0,39,176,8,11,808,1889,1988,10,1,0,0,
1425,1,0,4,1,37,135,7,6,666,1220,2786,19,1,0,0,
547,0,1,4,1,3,197,8,5,98,1506,1972,3,1,1,0,
1886,0,0,13,1,26,115,1,17,339,1670,1828,15,1,1,0,
1804,1,0,1,1,4,111,1,13,1235,1255,3286,17,1,0,0,
